village.nom,fiche_enqueteur.date,date_sortie_de_peche1,nombre_sortie_de_peche1,nombre_de_pirogue_sortie_de_peche1,nom_premier_engin1,nombre_premier_engin1,nom_deuxieme_engin1,nombre_deuxieme_engin1,date_sortie_de_peche2,nombre_sortie_de_peche2,nombre_de_pirogue_sortie_de_peche2,nom_premier_engin2,nombre_premier_engin2,nom_deuxieme_engin2,nombre_deuxieme_engin2,date_sortie_de_peche3,nombre_sortie_de_peche3,nombre_de_pirogue_sortie_de_peche3,nom_premier_engin3,nombre_premier_engin3,nom_deuxieme_engin3,nombre_deuxieme_engin3,date_sortie_de_peche4,nombre_sortie_de_peche4,nombre_de_pirogue_sortie_de_peche4,nom_premier_engin4,nombre_premier_engin4,nom_deuxieme_engin4,nombre_deuxieme_engin4
Ambatoraikitra,2023-02-23,2023-02-23,1,1,"Balance_(Garigary,_Kiriry)",22,,0,2023-02-22,1,1,"Balance_(Garigary,_Kiriry)",22,,0,2023-02-21,1,1,"Balance_(Garigary,_Kiriry)",22,,0,2023-02-20,0,0,,0,,0
Ambatoraikitra,2023-02-23,2023-02-23,1,1,"Balance_(Garigary,_Kiriry)",22,,0,2023-02-22,1,1,"Balance_(Garigary,_Kiriry)",22,,0,2023-02-21,1,1,"Balance_(Garigary,_Kiriry)",22,,0,2023-02-20,0,0,,0,,0
Ambatoraikitra,2023-02-23,2023-02-23,1,1,"Ligne_a_la_canne_(Vintana,_Vinta,Kibitsoka)",40,,0,2023-02-22,1,1,"Ligne_a_la_canne_(Vintana,_Vinta,Kibitsoka)",40,,0,2023-02-21,0,0,,0,,0,2023-02-20,0,0,,0,,0
Ambatoraikitra,2023-02-23,2023-02-23,1,1,"Balance_(Garigary,_Kiriry)",23,,0,2023-02-22,1,1,"Balance_(Garigary,_Kiriry)",23,,0,2023-02-21,1,1,"Balance_(Garigary,_Kiriry)",23,,0,2023-02-20,0,0,,0,,0
Ambatoraikitra,2023-02-23,2023-02-23,1,1,"Ligne_a_la_canne_(Vintana,_Vinta,Kibitsoka)",40,,0,2023-02-22,1,1,"Ligne_a_la_canne_(Vintana,_Vinta,Kibitsoka)",40,,0,2023-02-21,0,0,,0,,0,2023-02-20,0,0,,0,,0
Ambatoraikitra,2023-02-23,2023-02-23,1,1,"Ligne_a_la_canne_(Vintana,_Vinta,Kibitsoka)",40,,0,2023-02-22,1,1,"Ligne_a_la_canne_(Vintana,_Vinta,Kibitsoka)",40,,0,2023-02-21,1,1,"Ligne_a_la_canne_(Vintana,_Vinta,Kibitsoka)",40,,0,2023-02-20,0,0,,0,,0
Ambatoraikitra,2023-02-23,2023-02-23,1,1,"Ligne_a_la_canne_(Vintana,_Vinta,Kibitsoka)",30,,0,2023-02-22,1,1,"Ligne_a_la_canne_(Vintana,_Vinta,Kibitsoka)",30,,0,2023-02-21,0,0,,0,,0,2023-02-20,0,0,,0,,0
Ambatoraikitra,2023-02-23,2023-02-23,1,1,"Balance_(Garigary,_Kiriry)",20,,0,2023-02-22,1,1,"Balance_(Garigary,_Kiriry)",20,,0,2023-02-21,0,0,,0,,0,2023-02-20,0,0,,0,,0
Ambatoraikitra,2023-02-23,2023-02-23,1,1,"Ligne_a_la_canne_(Vintana,_Vinta,Kibitsoka)",35,,0,2023-02-22,1,1,"Ligne_a_la_canne_(Vintana,_Vinta,Kibitsoka)",35,,0,2023-02-21,1,1,"Ligne_a_la_canne_(Vintana,_Vinta,Kibitsoka)",35,,0,2023-02-20,0,0,,0,,0
Ambatoraikitra,2023-02-24,2023-02-24,1,1,"Ligne_a_la_canne_(Vintana,_Vinta,Kibitsoka)",35,,0,2023-02-23,1,1,"Ligne_a_la_canne_(Vintana,_Vinta,Kibitsoka)",35,,0,2023-02-22,1,1,"Ligne_a_la_canne_(Vintana,_Vinta,Kibitsoka)",35,,0,2023-02-21,0,0,,0,,0
Ambatoraikitra,2023-02-24,2023-02-24,1,1,"Ligne_a_la_canne_(Vintana,_Vinta,Kibitsoka)",45,,0,2023-02-23,1,1,"Ligne_a_la_canne_(Vintana,_Vinta,Kibitsoka)",45,,0,2023-02-22,1,1,"Ligne_a_la_canne_(Vintana,_Vinta,Kibitsoka)",45,,0,2023-02-21,0,0,,0,,0
Ambatoraikitra,2023-02-24,2023-02-24,1,1,"Ligne_a_la_canne_(Vintana,_Vinta,Kibitsoka)",35,,0,2023-02-23,1,1,"Ligne_a_la_canne_(Vintana,_Vinta,Kibitsoka)",35,,0,2023-02-22,1,1,"Ligne_a_la_canne_(Vintana,_Vinta,Kibitsoka)",35,,0,2023-02-21,0,0,,0,,0
Ambatoraikitra,2023-02-24,2023-02-24,1,1,"Ligne_a_la_canne_(Vintana,_Vinta,Kibitsoka)",35,,0,2023-02-23,1,1,"Ligne_a_la_canne_(Vintana,_Vinta,Kibitsoka)",35,,0,2023-02-22,0,0,,0,,0,2023-02-21,0,0,,0,,0
Ambatoraikitra,2023-02-24,2023-02-24,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,2023-02-23,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,2023-02-22,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,2023-02-21,0,0,,0,,0
Ambatoraikitra,2023-02-24,2023-02-24,0,0,,0,,0,2023-02-23,1,1,"Ligne_a_la_canne_(Vintana,_Vinta,Kibitsoka)",40,,0,2023-02-22,1,1,"Ligne_a_la_canne_(Vintana,_Vinta,Kibitsoka)",40,,0,2023-02-21,1,1,"Ligne_a_la_canne_(Vintana,_Vinta,Kibitsoka)",40,,0
Antsakoamanera,2023-01-02,2023-01-02,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,"Crochet_Vy_(Fingavitra,_Kavitry,_Fiavitry)",1,2023-01-01,0,0,,0,,0,2022-12-31,0,0,,0,,0,2022-12-30,0,0,,0,,0
Antsakoamanera,2023-01-02,2023-01-02,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-01,0,0,,0,,0,2022-12-31,0,0,,0,,0,2022-12-30,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0
Antsakoamanera,2023-01-03,2023-01-03,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-02,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-01,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-12-31,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0
Antsakoamanera,2023-01-03,2023-01-03,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-02,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-01,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-12-31,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0
Antsakoamanera,2023-01-04,2023-01-04,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-03,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-02,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-01,1,1,,0,,0
Antsakoamanera,2023-01-04,2023-01-04,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-03,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-02,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-01,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0
Antsakoamanera,2023-01-05,2023-01-05,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-04,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-03,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-02,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0
Antsakoamanera,2023-01-05,2023-01-05,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-04,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-03,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-02,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0
Antsakoamanera,2023-01-06,2023-01-06,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-05,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-04,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-03,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0
Antsakoamanera,2023-01-06,2023-01-06,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-05,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-04,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-03,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0
Antsakoamanera,2023-01-07,2023-01-07,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-06,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-05,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-04,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0
Antsakoamanera,2023-01-07,2023-01-07,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-06,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-05,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-04,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0
Antsakoamanera,2023-01-08,2023-01-08,1,1,Bycatch(harato),1,,0,2023-01-07,1,1,Bycatch(harato),1,,0,2023-01-06,1,1,Bycatch(harato),1,,0,2023-01-05,1,1,Bycatch(harato),1,,0
Antsakoamanera,2023-01-08,2023-01-08,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-07,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-06,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-05,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0
Antsakoamanera,2023-01-09,2023-01-09,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-08,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-07,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-06,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0
Antsakoamanera,2023-01-09,2023-01-09,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-08,1,0,,0,,0,2023-01-07,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-06,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0
Antsakoamanera,2023-01-10,2023-01-10,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-09,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-08,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-07,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0
Antsakoamanera,2023-01-11,2023-01-11,1,1,Bycatch(harato),1,,0,2023-01-10,1,1,Bycatch(harato),1,,0,2023-01-09,1,1,Bycatch(harato),1,,0,2023-01-08,1,1,Bycatch(harato),1,,0
Antsakoamanera,2023-01-11,2023-01-11,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-10,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-09,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-08,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0
Antsakoamanera,2023-01-12,2023-01-12,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-11,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-10,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-09,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0
Antsakoamanera,2023-01-12,2023-01-12,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-11,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-10,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-09,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0
Antsakoamanera,2023-01-13,2023-01-13,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-12,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-11,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-10,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0
Antsakoamanera,2023-01-13,2023-01-13,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-12,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-11,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-10,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0
Antsakoamanera,2023-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antsakoamanera,2023-01-14,2023-01-14,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-13,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-12,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-11,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0
Antsakoamanera,2023-01-15,2023-01-15,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-14,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-13,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-12,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0
Antsakoamanera,2023-01-15,2023-01-15,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-14,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-13,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-12,1,1,,0,,0
Antsakoamanera,2023-01-16,2023-01-16,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-15,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-14,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-13,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0
Antsakoamanera,2023-01-16,2023-01-16,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-15,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-14,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-13,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0
Antsakoamanera,2023-01-17,2023-01-17,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-16,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-15,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-14,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0
Antsakoamanera,2023-01-17,2023-01-17,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-16,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-15,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-14,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0
Antsakoamanera,2023-01-25,2023-01-25,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-24,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-23,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-22,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0
Antsakoamanera,2023-01-25,2023-01-25,1,1,Bycatch(harato),1,,1,2023-01-24,1,1,Bycatch(harato),1,,0,2023-01-23,1,1,Bycatch(harato),1,,0,2023-01-22,1,1,Bycatch(harato),1,,0
Antsakoamanera,2023-01-26,2023-01-26,1,1,Bycatch(harato),1,,0,2023-01-25,1,1,Bycatch(harato),1,,0,2023-01-24,1,1,Bycatch(harato),1,,0,2023-01-23,1,0,Bycatch(harato),1,,0
Antsakoamanera,2023-01-26,2023-01-26,1,1,Bycatch(harato),1,,0,2023-01-25,1,1,Bycatch(harato),1,,0,2023-01-24,1,1,Bycatch(harato),1,,1,2023-01-23,1,1,Bycatch(harato),1,,0
Antsakoamanera,2023-01-27,2023-01-27,1,1,Bycatch(harato),1,,0,2023-01-26,1,1,Bycatch(harato),1,,0,2023-01-25,1,1,Bycatch(harato),1,,0,2023-01-24,1,1,Bycatch(harato),1,,0
Antsakoamanera,2023-01-27,2023-01-27,1,1,Bycatch(harato),1,,0,2023-01-26,1,1,Bycatch(harato),1,,0,2023-01-25,1,1,Bycatch(harato),1,,0,2023-01-24,1,1,Bycatch(harato),1,,0
Antsakoamanera,2023-01-28,2023-01-28,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-27,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-26,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-25,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0
Antsakoamanera,2023-01-28,2023-01-28,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-27,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-26,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-25,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0
Antsakoamanera,2023-01-29,2023-01-29,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-28,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-27,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-26,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0
Antsakoamanera,2023-01-29,2023-01-29,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-28,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-27,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-26,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0
Antsakoamanera,2023-01-30,2023-01-30,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-29,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-28,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-27,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0
Antsakoamanera,2023-01-30,2023-01-30,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-29,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-28,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-01-27,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0
Marotia,2023-01-02,2023-01-02,2,2,"Balance_(Garigary,_Kiriry)",12,,0,2023-01-01,1,1,"Balance_(Garigary,_Kiriry)",12,,0,2022-12-31,1,1,"Balance_(Garigary,_Kiriry)",12,,0,2022-12-30,0,0,,0,,0
Marotia,2023-01-02,2023-01-02,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,2023-01-01,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,2022-12-31,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,2022-12-30,0,0,,0,,0
Marotia,2023-01-02,2023-01-02,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,2023-01-01,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,2022-12-31,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,2022-12-30,0,0,,0,,0
Marotia,2023-01-02,2023-01-02,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,2023-01-01,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,2022-12-31,0,0,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,2022-12-30,0,0,,0,,0
Marotia,2023-01-02,2023-01-02,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,2023-01-01,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,2022-12-31,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,2022-12-30,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0
Marotia,2023-01-02,2023-01-02,1,1,"Balance_(Garigary,_Kiriry)",10,,0,2023-01-01,1,1,"Balance_(Garigary,_Kiriry)",20,,0,2022-12-31,1,1,"Balance_(Garigary,_Kiriry)",20,,0,2022-12-30,1,1,"Balance_(Garigary,_Kiriry)",20,,0
